,chrom,start,stop,gamb_colu,arab,gamb,colu
1193,3R,8300001,8400000,0.7781876819916704,0.18783692522777626,0.4602489588046265,0.7030475991600831
1194,3R,8400001,8500000,0.7713399415246381,0.17821134270479883,0.46401150490860255,0.6943949226271126
1195,3R,8500001,8600000,0.724961124860378,0.15699149213190564,0.41911780809916993,0.6463676383626448
1196,3R,8600001,8700000,0.7424198936890808,0.1670501451051579,0.4352777745887053,0.6653387368976958
1197,3R,8700001,8800000,0.7245735235434956,0.1529657365488949,0.41958050678371905,0.645949720670391
1198,3R,8800001,8900000,0.7131262182967523,0.15087307376675482,0.4118366133277535,0.633833683909122
1199,3R,8900001,9000000,0.7423519136666547,0.17688617635184878,0.43433473313951404,0.6656975700800402
1200,3R,9000001,9100000,0.7484641039143409,0.1703850494763642,0.4309690660401561,0.6708659078327325
1201,3R,9100001,9200000,0.6878721672449986,0.14149418546437614,0.396207285553128,0.6062631195647518
1202,3R,9200001,9300000,0.7251550572519084,0.15042681152391116,0.4064885496183206,0.6469704198473283
1203,3R,9300001,9400000,0.7478197197875456,0.1634129922584988,0.4336845096282049,0.6691329151275381
1204,3R,9400001,9500000,0.7159323685405202,0.15321388038655984,0.39918948545613586,0.6369957813382348
1205,3R,9500001,9600000,0.7613708149084017,0.1773959650567885,0.45255392112625215,0.684922389676022
1206,3R,9600001,9700000,0.7498836931510983,0.17096798703272212,0.43683595076133835,0.6726810929071683
1207,3R,9700001,9800000,0.675368075916643,0.1372055626693666,0.37551625208865347,0.5894731864182351
1208,3R,9800001,9900000,0.666059965073665,0.12116503223367842,0.36768576136950587,0.5735789654917972
1209,3R,9900001,10000000,0.7421406946591214,0.1629687095940005,0.43292924389714244,0.6644354457545061
1210,3R,10000001,10100000,0.6785101662740434,0.12762163343725913,0.3742766964755392,0.5979690323170871
1211,3R,10100001,10200000,0.6866271809735477,0.13089812562108077,0.3966937414794533,0.6049101261327315
1212,3R,10200001,10300000,0.726529152792366,0.15012012355565724,0.4219724227322502,0.6460097883657004
1213,3R,10300001,10400000,0.7028751403990227,0.14791499084857598,0.41537267979759385,0.623232709209018
1214,3R,10400001,10500000,0.7188930400574016,0.13879156058581835,0.41091619862928963,0.6380112328970483
1215,3R,10500001,10600000,0.6452895551004401,0.12047653671905588,0.34924179702819297,0.5513421064098654
1216,3R,10600001,10700000,0.7104502705826722,0.15186790768838454,0.4130851678663374,0.6204486943729313
1217,3R,10700001,10800000,0.6606686388833042,0.14907585092414907,0.3696757331188787,0.5760117184134187
1218,3R,10800001,10900000,0.733160203647461,0.1669735106616839,0.4222456974338659,0.6487668177883417
1219,3R,10900001,11000000,0.6987663880804251,0.13206199374960137,0.38726602760940965,0.6149368508184027
1220,3R,11000001,11100000,0.7245360285788969,0.15106911381670604,0.4116493857279777,0.6473381545700095
1221,3R,11100001,11200000,0.7080290184852155,0.14450247422937415,0.41128686950245286,0.6298919758750199
1222,3R,11200001,11300000,0.7533637740605202,0.15991057445697815,0.4483410540746719,0.6754635208791695
1223,3R,11300001,11400000,0.7306656639658435,0.15975723044528395,0.43239047110766093,0.6539833098830722
1224,3R,11400001,11500000,0.7474131467133217,0.16714896415652747,0.44652170290760645,0.671315504457219
1225,3R,11500001,11600000,0.8118980619079703,0.20711839922957573,0.5193478921432629,0.7437543762302987
1226,3R,11600001,11700000,0.806536906805471,0.196062461382913,0.5133589899772967,0.7348551968547539
1227,3R,11700001,11800000,0.7740465116279069,0.17411790150157572,0.47823255813953486,0.7014573643410853
1228,3R,11800001,11900000,0.7576066334059448,0.17855080578837776,0.45850607827981166,0.6812240882580283
1229,3R,11900001,12000000,0.7962351041401893,0.19044559948607137,0.5091879607063291,0.7230155051509397
1230,3R,12000001,12100000,0.7755211708365602,0.17952627194568002,0.4829542760506393,0.7010636784624867
1231,3R,12100001,12200000,0.778944641504922,0.19281788343141254,0.480769997210155,0.7074050456338926
1232,3R,12200001,12300000,0.790486951127653,0.18501503154507346,0.47897558598077006,0.7165802649652178
1233,3R,12300001,12400000,0.785694789834415,0.18896491041764643,0.48510948019651845,0.7131072966579729
1234,3R,12400001,12500000,0.7556386369208139,0.1641690656191988,0.44419588134346655,0.6672284873743565
1235,3R,12500001,12600000,0.8061674650204563,0.1866229242842484,0.5087430659697451,0.7334274856951501
1236,3R,12600001,12700000,0.807754138303484,0.19073267725453677,0.5154228730752807,0.7362537992012258
1237,3R,12700001,12800000,0.7562624306160386,0.1765009018294254,0.47502177388953165,0.6819322214567057
1238,3R,12800001,12900000,0.8063494674507546,0.2010608389768305,0.5122479472522652,0.7349864977861853
1239,3R,12900001,13000000,0.8010132599449588,0.18970852274897812,0.5051038278709031,0.7305103827870904
1240,3R,13000001,13100000,0.7975882054432307,0.19103375112962162,0.5037792793995887,0.7244063994017254
1241,3R,13100001,13200000,0.7954939091276485,0.18231356732171972,0.48875642283932796,0.7256220772472721
1242,3R,13200001,13300000,0.7409738075213265,0.1564546814412478,0.4374624534422684,0.6567193319716449
1243,3R,13300001,13400000,0.7521193844401589,0.1668502127775285,0.4451548606706962,0.6750449762499514
1244,3R,13400001,13500000,0.7595085164123334,0.16841758784321256,0.44918108797338024,0.6846813675353544
1245,3R,13500001,13600000,0.7276485653739648,0.16208214958978306,0.4291917471625996,0.6449771837907409
1246,3R,13600001,13700000,0.7519346021072084,0.1692927812385489,0.44315542266083185,0.6804922808413434
1247,3R,13700001,13800000,0.7065152864351439,0.1320806100217865,0.41769318294251506,0.6182719897101019
1248,3R,13800001,13900000,0.7281652284623001,0.1590836780146357,0.4345734898854152,0.6501343895883435
1249,3R,13900001,14000000,0.7624869618030341,0.1762974709060123,0.4600271986691137,0.6844162188568637
1250,3R,14000001,14100000,0.7645955263368877,0.16898630664143924,0.46667201154493704,0.6875010021646757
1251,3R,14100001,14200000,0.7853465172746686,0.20560945706631148,0.4913114706140479,0.7042682034929644
1252,3R,14200001,14300000,0.739859084046301,0.18173701878437254,0.45009226639825534,0.6546720348934743
1253,3R,14300001,14400000,0.7642784335645941,0.1832803048844446,0.44199848748890275,0.6883240719429191
1254,3R,14400001,14500000,0.7778424762488507,0.191869027103243,0.457646337726019,0.7041372969659823
1255,3R,14500001,14600000,0.7282551773387289,0.16968259162303664,0.4314686979290645,0.6500674442593033
1256,3R,14600001,14700000,0.662467526813056,0.13762695284403142,0.3677924038140574,0.571963484899061
1257,3R,14700001,14800000,0.7165310492505353,0.16481048198408985,0.4217987152034261,0.632762312633833
1258,3R,14800001,14900000,0.725998695694404,0.15989179184167437,0.43475003122008077,0.644951366051978
1259,3R,14900001,15000000,0.7561543826326957,0.17842910595321387,0.45520915255746314,0.679645650012613
1260,3R,15000001,15100000,0.7921462032271124,0.2041669118945324,0.47050488693539994,0.7180614192354404
1261,3R,15100001,15200000,0.8045799730743592,0.2101220495578608,0.49906544499196154,0.7322990053197747
1262,3R,15200001,15300000,0.7659231048240841,0.1993534865546517,0.45175915850562204,0.6821907870874139
1263,3R,15300001,15400000,0.746425728856528,0.18018340624951346,0.43778557320991657,0.6664062730300976
1264,3R,15400001,15500000,0.7420696762517595,0.16097691535630645,0.43651970641463905,0.6620249346470943
1265,3R,15500001,15600000,0.7635904492598025,0.184011037561815,0.46135700352330977,0.6853215587243502
1266,3R,15600001,15700000,0.7672259245063736,0.18872713888642104,0.4671430867570876,0.6910151951632646
1267,3R,15700001,15800000,0.7809859341474398,0.18665329321297225,0.4864374453656857,0.7037561918889566
1268,3R,15800001,15900000,0.7543679342240494,0.1777319294251565,0.4582528263103803,0.6786707776635834
1269,3R,15900001,16000000,0.695197299277047,0.17111312620308947,0.3988980540781554,0.6095894773718908
1270,3R,16000001,16100000,0.7096856048110838,0.15281750117581258,0.4201197695957776,0.6256946382805958
1271,3R,16100001,16200000,0.7370455566293267,0.1620821341598406,0.44113843934176317,0.6554329036736583
1272,3R,16200001,16300000,0.7686057029315382,0.18696825067441378,0.4619433858746423,0.690268242411661
1273,3R,16300001,16400000,0.7656148877999815,0.17776969304982887,0.47164951857673054,0.6892475532603384
1274,3R,16400001,16500000,0.7924294494745886,0.19532997296124446,0.4865507897693477,0.7202927764192717
1275,3R,16500001,16600000,0.8038548270433562,0.20674261529988114,0.4948729949368166,0.7327717029031755
1276,3R,16600001,16700000,0.815191924227318,0.20481723458915274,0.502542372881356,0.7444915254237288
1277,3R,16700001,16800000,0.7982025119707188,0.22135633861551293,0.4985083607009451,0.7271052169771115
1278,3R,16800001,16900000,0.7503126302626094,0.19146261266488723,0.45328410647293516,0.6692669564699577
1279,3R,16900001,17000000,0.7697745089403681,0.19782986497927899,0.471285122875011,0.6925262045274376
1280,3R,17000001,17100000,0.761996067662209,0.18098782138024358,0.45673615963341513,0.6796769633252628
1281,3R,17100001,17200000,0.7248762551265733,0.165588272286429,0.43903266864658463,0.6460472351859708
1282,3R,17200001,17300000,0.7976194142465585,0.20840171163018972,0.5062825290259,0.7255551107141758
1283,3R,17300001,17400000,0.7283484316444864,0.16786952321418425,0.4345657883088908,0.645238868069285
1284,3R,17400001,17500000,0.7553662241595668,0.17890654322532215,0.43641767386566277,0.6775113929066773
1285,3R,17500001,17600000,0.7927460469449549,0.20239356644116607,0.4837348929893119,0.7179291426205326
1286,3R,17600001,17700000,0.7989758615128218,0.217740322811027,0.492755765819042,0.7263722380517177
1287,3R,17700001,17800000,0.7520130005009592,0.18812402821860424,0.45177962684652323,0.6729347653434014
1288,3R,17800001,17900000,0.7298512170758635,0.17106687876802973,0.4236238893854161,0.6513590242363704
1289,3R,17900001,18000000,0.7265377768987342,0.16325700413358704,0.4366223299050633,0.6420465783227848
1290,3R,18000001,18100000,0.6966185029098937,0.14533430929604482,0.40654475215733493,0.6135360224764198
1291,3R,18100001,18200000,0.6477126815881568,0.1289345857008491,0.35676880082580126,0.5632442911452957
1292,3R,18200001,18300000,0.7330132541516505,0.16421789105447276,0.4361897007938123,0.6558949246297339
1293,3R,18300001,18400000,0.7197673163094531,0.18754222402378057,0.44019597257463694,0.6382470442152999
1294,3R,18400001,18500000,0.7227330391925724,0.18753599815689437,0.4541892604942014,0.6381395035532653
1295,3R,18500001,18600000,0.6540339292613536,0.21012871406231204,0.41352019013499114,0.5607343144486202
1296,3R,18600001,18700000,0.5070325402442787,0.1725926590684735,0.30220867134897733,0.40596359412714833
1297,3R,18700001,18800000,,,,
1298,3R,18800001,18900000,,,,
1299,3R,18900001,19000000,0.4861653252271236,0.1805636334796172,0.2859338837265536,0.39421050813499603
1300,3R,19000001,19100000,0.6141904093097913,0.1897549768325397,0.3745987158908507,0.5184089085072231
1301,3R,19100001,19200000,0.683406189893338,0.1913447609850314,0.42769714985137264,0.594812612927668
1302,3R,19200001,19300000,0.7030103282426658,0.18173797105995843,0.43478260869565216,0.6009925843600897
1303,3R,19300001,19400000,0.711019851086387,0.1850457972459343,0.4301921741143783,0.6244135460206431
1304,3R,19400001,19500000,0.7292192983654017,0.18515114805686675,0.4369990031271764,0.6495240956451679
1305,3R,19500001,19600000,0.7879597060827609,0.20014133562162434,0.4743927367820114,0.7119021749139058
1306,3R,19600001,19700000,0.7511117969725453,0.1673511293634497,0.449839368134566,0.6717919221110815
1307,3R,19700001,19800000,0.7857595354361885,0.18659551995171533,0.4849676653028903,0.708077075359641
1308,3R,19800001,19900000,0.7702276806535042,0.19592153928072878,0.4785957573102308,0.6924544568028604
1309,3R,19900001,20000000,0.7726914164571316,0.196073688364928,0.48782231425331557,0.6904797120741508
1310,3R,20000001,20100000,0.7718688278406216,0.1941601696188584,0.48048577444787227,0.6923918188792583
1311,3R,20100001,20200000,0.740063748129838,0.1773551941943287,0.45137578872048395,0.6586222598061536
1312,3R,20200001,20300000,0.6862570891267973,0.1597508661936974,0.40634948839826457,0.5994995039462189
1313,3R,20300001,20400000,0.7475718153991052,0.18357825631050256,0.44418118672003765,0.6624087591240876
1314,3R,20400001,20500000,0.7589075867255806,0.1904096834264432,0.47242330230954843,0.674626304409138
1315,3R,20500001,20600000,0.7210009604097748,0.15458586963955953,0.43514566214918365,0.6356978977697151
1316,3R,20600001,20700000,0.7243252516010978,0.15370410020340436,0.4341977355901189,0.6348782021957914
1317,3R,20700001,20800000,0.7267657182693564,0.1541152293364038,0.43512991445543403,0.6391587875619072
1318,3R,20800001,20900000,0.7264807104522153,0.16478162080282757,0.4232750114317345,0.6452311617048928
1319,3R,20900001,21000000,0.7820053656151295,0.19871627112574208,0.4847687895648037,0.7029087977586002
1320,3R,21000001,21100000,0.7333111632303007,0.16656742093423316,0.444603913606609,0.6416844610914691
1321,3R,21100001,21200000,0.7024752018758316,0.16945953286257467,0.4328112444508846,0.6164293335792288
1322,3R,21200001,21300000,0.7454498029214004,0.18315358599567444,0.4525707164386738,0.6594018084859726
1323,3R,21300001,21400000,0.7210096138790593,0.18809095881847307,0.42481132370901575,0.6296464472489275
1324,3R,21400001,21500000,0.750048674658582,0.18772474190929125,0.4450393569382249,0.6671626846160265
1325,3R,21500001,21600000,0.7497411071878626,0.17472635294417474,0.44170232941147114,0.6678561179802618
1326,3R,21600001,21700000,0.7430013002745024,0.17218788341782995,0.4316577944232671,0.6534601749258176
1327,3R,21700001,21800000,0.7431230103665007,0.17507627037849174,0.4366057581305316,0.6577655468358268
1328,3R,21800001,21900000,0.746350394269838,0.17884911799965747,0.45063998586731335,0.6586634975187499
1329,3R,21900001,22000000,0.7799881235154394,0.1821476254053023,0.4829151821060966,0.6995249406175772
1330,3R,22000001,22100000,0.7433077862934577,0.16904664588974608,0.44922063016031694,0.6603107606106606
1331,3R,22100001,22200000,0.8030910057437732,0.20763052208835342,0.5111698886252545,0.7250508900903704
1332,3R,22200001,22300000,0.7734226636313238,0.18949735417405014,0.4863940362589792,0.6921761285223935
1333,3R,22300001,22400000,0.731027609626458,0.16642655003859017,0.44120035434814703,0.6506348737634726
1334,3R,22400001,22500000,0.753880433551116,0.18568571135501077,0.4638770346312172,0.6733512091342825
1335,3R,22500001,22600000,0.7682192572612109,0.1898957317530568,0.476795433745966,0.6880328500553923
1336,3R,22600001,22700000,0.748972011379306,0.177724910786953,0.4628743928345156,0.6671056064201151
1337,3R,22700001,22800000,0.7535823604301541,0.18793763676148798,0.4638107105127719,0.6752309234228133
1338,3R,22800001,22900000,0.7434459296378453,0.19104164431250523,0.4523659015941246,0.6615789534175411
1339,3R,22900001,23000000,0.774541442559647,0.21055620187247243,0.4894083574679355,0.692704454557992
1340,3R,23000001,23100000,0.7853117726326105,0.21113103204464534,0.4930540242557883,0.7052186696067623
1341,3R,23100001,23200000,0.7332703808624489,0.1768583626318433,0.4400629524708845,0.6500094428706327
1342,3R,23200001,23300000,0.75840776425909,0.19354556458081168,0.4514100850974049,0.6720725789436669
1343,3R,23300001,23400000,0.7467528159951177,0.18521110333566596,0.42788531702333726,0.6614968224695846
1344,3R,23400001,23500000,0.7462332985880792,0.187114765820522,0.4261753597487512,0.6608818074751932
1345,3R,23500001,23600000,0.7250087345398645,0.17837086699902585,0.4235203689469639,0.6395360212424009
1346,3R,23600001,23700000,0.6753172456833784,0.16178144006278203,0.3672248803827751,0.5781152485957978
1347,3R,23700001,23800000,0.6786003563907338,0.15562377895618196,0.3926575409039365,0.5830430908796371
1348,3R,23800001,23900000,0.7572103962748266,0.19087794589190574,0.45690392473629193,0.6722892711204029
1349,3R,23900001,24000000,0.7909209096899432,0.2424877477269352,0.5020569535716194,0.7094263681857848
1350,3R,24000001,24100000,0.7798334023655024,0.21440953939374302,0.4849126359550217,0.6965652660806603
1351,3R,24100001,24200000,0.753663717766006,0.19336217348175908,0.46035117911210305,0.6688133587888891
1352,3R,24200001,24300000,0.7610955263546434,0.19554796074220818,0.46576111029086076,0.6773364830946405
1353,3R,24300001,24400000,0.7245338624493012,0.18066222017558192,0.45116862653555484,0.6380467450614222
1354,3R,24400001,24500000,0.7219938583552966,0.16889923561486941,0.43825712696762337,0.6355151485842784
1355,3R,24500001,24600000,0.751156208142738,0.1851049005186963,0.46792943971290657,0.6617427784376658
1356,3R,24600001,24700000,0.7234328375952542,0.16518208170498422,0.43696280181176217,0.6270908377616891
1357,3R,24700001,24800000,0.7445765578891482,0.18660158695679951,0.4538282031336815,0.6555172796977442
1358,3R,24800001,24900000,0.7607461476074615,0.18267873261277107,0.48216829968654784,0.6666009074768199
1359,3R,24900001,25000000,0.7142999786035232,0.1636249471054751,0.43038299693317167,0.6158904500392268
1360,3R,25000001,25100000,0.729939679925212,0.18933869156669228,0.4322233846016872,0.628642019275714
1361,3R,25100001,25200000,0.7239085516230087,0.19087254097809572,0.43987202559488103,0.6271812304205826
1362,3R,25200001,25300000,0.7996272134203168,0.24645302779393993,0.5094293076037498,0.7094731648484184
1363,3R,25300001,25400000,0.7008949663206491,0.17520973154362415,0.40573156409875677,0.6051214211471228
1364,3R,25400001,25500000,0.6554308787114909,0.12208958617553434,0.38290539183973943,0.5577999866152096
1365,3R,25500001,25600000,0.6723314223314223,0.14304711467798945,0.39406451906451906,0.5734939484939485
1366,3R,25600001,25700000,0.7100941994276802,0.15990262876572944,0.42817140120113484,0.6166071011876251
1367,3R,25700001,25800000,0.7506963063227217,0.18976143961698264,0.4414451935341125,0.6576385454356144
1368,3R,25800001,25900000,0.7432676647107382,0.19064786342911674,0.441578724258718,0.6426898105798621
1369,3R,25900001,26000000,0.7549225410749258,0.2016658067369352,0.45368296372741024,0.659063456509247
1370,3R,26000001,26100000,0.7351703383255355,0.1838190089757777,0.4425975125196906,0.6405732019843415
1371,3R,26100001,26200000,0.7026150959030977,0.15378928853654183,0.41128658818941777,0.6043357461431601
1372,3R,26200001,26300000,0.7403357443065194,0.19347851017469642,0.4556128433193236,0.6387694262535432
1373,3R,26300001,26400000,0.7366958776611139,0.1951177263897653,0.44548117106375096,0.6337705335540558
1374,3R,26400001,26500000,0.6820414609578054,0.16097850949174883,0.3971870219989305,0.5787497046497457
1375,3R,26500001,26600000,0.7108174516827012,0.17612597055399926,0.4059997799591702,0.6008703837267582
1376,3R,26600001,26700000,0.7324898592745538,0.19326153846153846,0.43580957401631304,0.6257376737102608
1377,3R,26700001,26800000,0.74877897696138,0.21433425219565358,0.44560789078693447,0.6412574750434803
1378,3R,26800001,26900000,0.7415490622882761,0.20001965243269043,0.43237087543786307,0.6356546683772758
1379,3R,26900001,27000000,0.7297579460211894,0.19157834509440644,0.4338669347562705,0.6131905240636197
1380,3R,27000001,27100000,0.7653111730533775,0.21986807641145897,0.4705369005131946,0.6547008101701097
1381,3R,27100001,27200000,0.7317927683781342,0.19477165520330988,0.43895114626821946,0.6190947044605581
1382,3R,27200001,27300000,0.7483837906023336,0.20333832833832835,0.45248607169136973,0.6412803532008831
1383,3R,27300001,27400000,0.7135775534720592,0.1759969381596573,0.42498722746164785,0.6061915742671324
1384,3R,27400001,27500000,0.7028166947847135,0.16257263937879057,0.4296437565710653,0.5953935304041663
1385,3R,27500001,27600000,0.7058736971183324,0.16564174028663844,0.4415695892090742,0.5954874310239117
1386,3R,27600001,27700000,0.6891422342334158,0.15970891931037706,0.42690709240796676,0.5778393477619058
1387,3R,27700001,27800000,0.6866715187381432,0.1584099056661487,0.4291696992113395,0.5740636894037918
1388,3R,27800001,27900000,0.6899779502183776,0.16230407348777062,0.4355255904677098,0.5687995590043675
1389,3R,27900001,28000000,0.6857628111273792,0.1580896944040217,0.42779502196193264,0.5708111273792094
1390,3R,28000001,28100000,0.6415672875806258,0.1333745619459905,0.3911429416209468,0.5227175662801011
1391,3R,28100001,28200000,0.58642578125,0.12307995550987652,0.3373465401785714,0.4669642857142857
1392,3R,28200001,28300000,0.6370371538012894,0.15090315270279278,0.3680228250760573,0.5101593656898753
1393,3R,28300001,28400000,0.6580482284321407,0.16884888877227047,0.3956149187280031,0.5205884913380343
1394,3R,28400001,28500000,0.6260146407051441,0.17427408635597516,0.36654051093073053,0.48395249240575666
1395,3R,28500001,28600000,0.5531359812586519,0.14484536082474228,0.31860291768714727,0.41337450750718774
1396,3R,28600001,28700000,0.5554172615343315,0.13907666308188663,0.3254871813644739,0.42105648497272763
1397,3R,28700001,28800000,0.5771226361422752,0.14527436488509707,0.3476890517260997,0.4448717656964704
1398,3R,28800001,28900000,0.6020081449234658,0.14183260088466437,0.376042690633338,0.4521275101811543
1399,3R,28900001,29000000,0.6301513703559504,0.15285730682412355,0.38254344671362334,0.49295060111610567
1400,3R,29000001,29100000,0.6385473495643678,0.16270779483284536,0.3878813963497621,0.5041818372166064
1401,3R,29100001,29200000,0.6701203388915871,0.1738701365156527,0.41185041282175816,0.5250661054449302
1402,3R,29200001,29300000,0.6727061730243702,0.18333661352752084,0.4132320093836958,0.5347583573540973
1403,3R,29300001,29400000,0.7000728443813978,0.20016586040082932,0.42996076627177343,0.570767677542205
1404,3R,29400001,29500000,0.7410225789429833,0.2347588452481321,0.4934040603216041,0.6100480462132363
1405,3R,29500001,29600000,0.8876072167997634,0.3439209602351596,0.6577935522034901,0.7735384008675934
1406,3R,29600001,29700000,0.8300873069173942,0.3116440210036269,0.5961719274680994,0.6977165883143049
1407,3R,29700001,29800000,0.8966106266295064,0.370684189290449,0.6767059246606132,0.7925020228355659
1408,3R,29800001,29900000,,,,
1409,3R,29900001,30000000,0.6696935005463912,0.19699518669096686,0.423973565072592,0.5455326013425613
1410,3R,30000001,30100000,0.6543971396097745,0.15050988291577488,0.39770789922333777,0.5380398749763212
1411,3R,30100001,30200000,0.6744174656234312,0.16356993329779349,0.409910737244242,0.5477843490185995
1412,3R,30200001,30300000,0.6751134463816575,0.16731135026106495,0.39959398137090996,0.5524838786720803
1413,3R,30300001,30400000,0.6779518844294286,0.17291303386791756,0.4058367798683521,0.5588745849595154
1414,3R,30400001,30500000,0.7002550133302423,0.16653596032962129,0.4280051002666048,0.5858119856265214
1415,3R,30500001,30600000,0.644970690581284,0.13729287712502689,0.40295196057824795,0.5340386277119971
1416,3R,30600001,30700000,0.6786811548366692,0.1657061193889982,0.42610581484660914,0.5659761442190394
1417,3R,30700001,30800000,0.6864968519996453,0.16239838570193138,0.42756273831692826,0.5768045579498093
1418,3R,30800001,30900000,0.6638211075016998,0.14314772772010867,0.4103019314547606,0.5577925511822921
1419,3R,30900001,31000000,0.6747340853224287,0.142784822332578,0.422591835328172,0.5605113832157872
1420,3R,31000001,31100000,0.7006202221260638,0.1626034958601656,0.4438338381652964,0.5838021058704745
1421,3R,31100001,31200000,0.6713783112582782,0.15221326967074505,0.4195778145695364,0.5594163907284768
1422,3R,31200001,31300000,0.6735996830621076,0.15533036330551547,0.41293350399219847,0.5629609313098068
1423,3R,31300001,31400000,0.6988627512073532,0.14727315681392772,0.44013865088019943,0.5829957937373422
1424,3R,31400001,31500000,0.7140666280043817,0.1566117571918993,0.4527353566595786,0.6053353953218635
1425,3R,31500001,31600000,0.6280802436507337,0.11728236921658042,0.36940270331495884,0.5149512950237861
1426,3R,31600001,31700000,0.707287696079126,0.1600023071709758,0.4309560584376019,0.5947768913576398
1427,3R,31700001,31800000,0.7070608156353918,0.1731755187054394,0.43901095538282636,0.5904686129302079
1428,3R,31800001,31900000,0.6596698404847285,0.1612277528767267,0.3945529862742673,0.5476381847409423
1429,3R,31900001,32000000,0.6978476821192053,0.17071427411101545,0.43788079470198676,0.5894370860927153
1430,3R,32000001,32100000,0.672712349380422,0.1609877646007922,0.40918366183696037,0.5649046408499675
1431,3R,32100001,32200000,0.738666085440279,0.19183539214969667,0.4701830863121186,0.6428073234524847
1432,3R,32200001,32300000,0.7071538569228616,0.18262576476150905,0.43218535629287413,0.6016519669606608
1433,3R,32300001,32400000,0.6540083431577038,0.16271217168626917,0.37108914482633537,0.5550013602974517
1434,3R,32400001,32500000,,,,
1435,3R,32500001,32600000,,,,
1436,3R,32600001,32700000,,,,
1437,3R,32700001,32800000,0.762377106741573,0.22789644928561323,0.49777621722846443,0.6690074906367042
1438,3R,32800001,32900000,0.7496799407048043,0.20709461811599247,0.48205421916762126,0.6490802506569638
1439,3R,32900001,33000000,0.7324978293652608,0.20168416058827018,0.47117625554083076,0.6314147968742859
1440,3R,33000001,33100000,0.7414163971034958,0.1995528228060369,0.45596952430994564,0.6383803221621976
1441,3R,33100001,33200000,0.7369489171940505,0.1975376544254527,0.4483163769393041,0.6334748591417662
1442,3R,33200001,33300000,0.726833342461252,0.18649650061753809,0.4402349526261022,0.6205569855961444
1443,3R,33300001,33400000,0.7128769746290091,0.17760955286065025,0.4129631402584969,0.6067209191000479
1444,3R,33400001,33500000,0.6800978319446171,0.1645997904810442,0.39992261880086777,0.5740164987771007
1445,3R,33500001,33600000,0.6797513633964698,0.1482519869325662,0.4118102386676831,0.5735999530874333
1446,3R,33600001,33700000,0.7312536855761292,0.17790246320906442,0.4679797145889846,0.6264771789126076
1447,3R,33700001,33800000,0.7160542300852253,0.17494608195542774,0.440908146060928,0.6127329838095018
1448,3R,33800001,33900000,0.6798299655002464,0.15353573767720943,0.4147568588795794,0.5744208969935929
1449,3R,33900001,34000000,0.6813759395029281,0.166171875,0.41580977851554696,0.5700189053349933
1450,3R,34000001,34100000,0.68384002815786,0.17587219924290037,0.4243624151231173,0.5685687887720533
1451,3R,34100001,34200000,0.71898956403004,0.20003463470012123,0.44197795767092557,0.6069443089827368
1452,3R,34200001,34300000,0.7109809446133314,0.19630069780906237,0.4376510714020909,0.601542225847112
1453,3R,34300001,34400000,0.6794799718903725,0.17450003609847664,0.40976809557273364,0.5653408292340126
1454,3R,34400001,34500000,0.6731378031805472,0.1740325865580448,0.4002660721104692,0.5620896515194442
1455,3R,34500001,34600000,0.6719720211068843,0.16578685258964143,0.39623266658485706,0.5584120751012395
1456,3R,34600001,34700000,0.6748726454211587,0.15851546391752577,0.4050467954033882,0.5537021679895747
1457,3R,34700001,34800000,0.6315627956934251,0.1305573545658882,0.36680050124031405,0.5160857223230955
1458,3R,34800001,34900000,0.7015321883108859,0.16298955862016468,0.4377610280489312,0.5878907698010627
1459,3R,34900001,35000000,0.6628099397753784,0.14136844880458463,0.3981335792957517,0.5515707232380229
1460,3R,35000001,35100000,0.6374508596599252,0.141996121876814,0.3707431440344811,0.5282645763273812
1461,3R,35100001,35200000,0.6629660765502917,0.16825544447027824,0.38950153298387896,0.5488576797547225
1462,3R,35200001,35300000,0.6672625832383466,0.15688496109978095,0.3969044333793269,0.5551622772811806
1463,3R,35300001,35400000,0.6713532288753528,0.14996656412999868,0.4032231288868457,0.5537933060056954
1464,3R,35400001,35500000,0.6923995388669302,0.15729190292583353,0.4346453667105841,0.5793944883618797
1465,3R,35500001,35600000,0.680664267921395,0.16528427783698624,0.42001660669803487,0.5634099086631608
1466,3R,35600001,35700000,0.6756790764246056,0.16548101307512433,0.42473143648059897,0.5640856257569323
1467,3R,35700001,35800000,0.7010080425051858,0.1658810084993929,0.4313293787983551,0.5916518068343098
1468,3R,35800001,35900000,0.6852477836596722,0.16080683345063665,0.4234485617705211,0.5712417883793609
1469,3R,35900001,36000000,0.6807091512303014,0.1391413462400287,0.42070431296654687,0.566215095382914
1470,3R,36000001,36100000,0.6003063740752733,0.10544737177039583,0.34798366004931874,0.4801728647221461
1471,3R,36100001,36200000,0.6209366746118663,0.12751944135851453,0.3753398183340849,0.5027121046189525
1472,3R,36200001,36300000,0.6729108860688179,0.14478592220938227,0.40837194890068873,0.5563599487316723
1473,3R,36300001,36400000,0.573112376535843,0.11200412035262552,0.3295143269569566,0.4588604357759062
1474,3R,36400001,36500000,0.6554336891975209,0.14999920162230349,0.40145049810169714,0.5354349871823993
1475,3R,36500001,36600000,0.6334503078858504,0.1388721944749549,0.3716921582908473,0.5161667659846829
1476,3R,36600001,36700000,0.6407218983252256,0.15058355610614854,0.380259200118831,0.5234505551635783
1477,3R,36700001,36800000,0.6116556644662265,0.12677647217492455,0.353870774154831,0.4944322197772888
